customer_id,address,order_id,order_dt,delivery_dt,payment_method,product_id,amount
2365208,Ростов-на-Дону,12027,2023-03-21,2023-04-30,offline,9,14
2365208,Ростов-на-Дону,12027,2023-03-21,2023-03-27,offline,9,14
3232209,Евпатория,67014,2023-02-01,2023-02-18,online,4,17
8283210,Севастополь,73073,2022-12-04,2023-01-21,offline,14,42
2215761,Владикавказ,69015,2021-04-22,2021-05-26,online,11,23
2215761,Владикавказ,69015,2021-04-22,2021-05-23,online,11,23
2215761,Владикавказ,69015,2021-04-22,2021-04-23,online,11,23
3699199,Сыктывкар,60671,2021-06-27,2021-06-29,offline,3,27
4909710,Арсеньев,89680,2020-01-08,2020-01-28,offline,9,18
9949746,Магнитогорск,70508,2021-10-04,2021-10-19,offline,4,16
4378452,Биробиджан,87896,2021-12-23,2022-01-17,offline,2,3
5678004,Егорьевск,69737,2020-05-20,2020-06-26,offline,7,19
5678004,Егорьевск,69737,2020-05-20,2020-06-23,offline,7,19
252143,Саров,69613,2020-12-09,2020-12-30,online,13,22
252143,Саров,69613,2020-12-09,2021-01-04,online,13,22
7946166,Орехово-Зуево,62955,2021-11-26,2021-12-08,online,6,25
7946166,Орехово-Зуево,62955,2021-11-26,2022-01-04,online,6,25
7946166,Орехово-Зуево,62955,2021-11-26,2022-01-10,online,6,25
263450,Евпатория,66179,2021-03-27,2021-04-25,online,8,3
263450,Евпатория,66179,2021-03-27,2021-05-14,online,8,3
263450,Евпатория,66179,2021-03-27,2021-05-08,online,8,3
1678715,Жуковский,41906,2022-01-29,2022-02-16,online,5,11
9525027,Севастополь,16898,2022-12-02,2023-01-22,offline,3,44
9525027,Севастополь,16898,2022-12-02,2023-01-11,offline,3,44
9525027,Севастополь,16898,2022-12-02,2023-01-18,offline,3,44
8190145,Астрахань,5058,2023-01-28,2023-03-07,online,7,12
6276862,Набережные Челны,81917,2020-06-24,2020-07-16,offline,11,38
3097030,Одинцово,26984,2021-03-30,2021-04-08,online,6,27
3744940,Славянск-на-Кубани,769,2020-06-16,2020-08-03,offline,5,23
9983236,Буйнакск,92211,2022-03-01,2022-04-21,offline,8,22
9983236,Буйнакск,92211,2022-03-01,2022-04-25,offline,8,22
9983236,Буйнакск,92211,2022-03-01,2022-03-25,offline,8,22
9671215,Химки,45883,2020-07-30,2020-08-24,offline,9,44
9671215,Химки,45883,2020-07-30,2020-08-09,offline,9,44
6235073,Верхняя Пышма,68907,2022-04-03,2022-04-30,offline,10,36
5126609,Дзержинск,96319,2020-07-25,2020-09-05,online,15,11
3896308,Узловая,42051,2023-02-16,2023-02-22,offline,1,33
3896308,Узловая,42051,2023-02-16,2023-02-26,offline,1,33
4951223,Уссурийск,99983,2021-12-07,2021-12-18,offline,3,24
4951223,Уссурийск,99983,2021-12-07,2022-01-04,offline,3,24
4951223,Уссурийск,99983,2021-12-07,2021-12-24,offline,3,24
4951223,Уссурийск,99983,2021-12-07,2022-01-17,offline,3,24
8793286,Серов,56596,2022-04-23,2022-06-06,online,7,22
8793286,Серов,56596,2022-04-23,2022-05-22,online,7,22
8793286,Серов,56596,2022-04-23,2022-05-24,online,7,22
8793286,Серов,34678,2020-11-25,2021-01-04,online,2,27
8793286,Серов,34678,2020-11-25,2021-01-16,online,2,27
8793286,Серов,34678,2020-11-25,2020-12-31,online,2,27
8793286,Серов,34678,2020-11-25,2021-01-04,online,2,27
8793286,Серов,34678,2020-11-25,2021-01-03,online,2,27
4948747,Балашиха,24141,2021-06-05,2021-06-11,online,3,5
581451,Саратов,33180,2021-07-08,2021-09-01,offline,11,47
209740,Владикавказ,26289,2020-12-10,2021-01-16,offline,11,24
209740,Владикавказ,26289,2020-12-10,2021-01-27,offline,11,24
91618,Нальчик,4916,2022-09-04,2022-10-16,online,13,18
91618,Нальчик,4916,2022-09-04,2022-10-29,online,13,18
8979408,Балашиха,62482,2022-03-08,2022-04-29,online,8,38
3896175,Кисловодск,12011,2023-03-10,2023-04-13,online,8,45
3896175,Кисловодск,12011,2023-03-10,2023-03-17,online,8,45
9404247,Хабаровск,75360,2021-08-20,2021-09-14,offline,1,33
1105318,Калуга,13006,2023-04-04,2023-05-22,offline,7,25
9156396,Липецк,79413,2022-07-09,2022-08-01,offline,12,40
9156396,Липецк,79413,2022-07-09,2022-07-13,offline,12,40
4244509,Урус-Мартан,9114,2020-12-15,2021-01-12,online,5,14
4244509,Урус-Мартан,9114,2020-12-15,2021-01-12,online,5,14
7431664,Алексин,9710,2021-09-26,2021-10-22,online,12,33
7431664,Алексин,9710,2021-09-26,2021-10-30,online,12,33
7431664,Алексин,9710,2021-09-26,2021-10-16,online,12,33
8195073,Новомосковск,68161,2022-02-20,2022-03-25,offline,14,40
8195073,Новомосковск,68161,2022-02-20,2022-03-31,offline,14,40
5603214,Димитровград,74423,2022-09-28,2022-11-13,online,3,49
5603214,Димитровград,74423,2022-09-28,2022-10-08,online,3,49
5603214,Димитровград,74423,2022-09-28,2022-10-31,online,3,49
8545580,Белово,76769,2020-10-10,2020-11-11,online,2,28
9020769,Тюмень,69956,2020-10-13,2020-12-04,online,6,36
113347,Черкесск,89399,2023-01-22,2023-02-18,offline,1,34
2193120,Нефтеюганск,48291,2022-01-01,2022-02-16,online,9,21
7000636,Абакан,16417,2021-03-19,2021-05-13,offline,1,28
7000636,Абакан,16417,2021-03-19,2021-04-09,offline,1,28
6370195,Тобольск,57087,2021-05-18,2021-07-09,offline,9,35
948334,Чистополь,10723,2020-11-17,2020-12-08,offline,6,50
816871,Дербент,19003,2023-03-31,2023-04-08,offline,12,3
6766988,Узловая,86426,2022-02-27,2022-04-04,offline,8,32
6766988,Узловая,86426,2022-02-27,2022-03-20,offline,8,32
8175869,Феодосия,61736,2020-07-20,2020-07-21,offline,11,45
2546847,Кстово,5787,2020-06-19,2020-06-20,offline,11,12
3318448,Архангельск,21334,2023-04-30,2023-06-05,online,5,46
3847672,Миасс,56203,2023-01-09,2023-03-08,offline,11,32
7486474,Петропавловск-Камчатский,13029,2022-11-14,2023-01-09,online,9,18
8701726,Гуково,57190,2020-12-24,2020-12-26,offline,9,18
8701726,Гуково,57190,2020-12-24,2021-01-24,offline,9,18
5907832,Анапа,49301,2022-04-27,2022-04-29,online,13,24
5907832,Анапа,49301,2022-04-27,2022-05-19,online,13,24
5907832,Анапа,49301,2022-04-27,2022-06-13,online,13,24
1432858,Обнинск,12104,2020-11-18,2020-12-31,online,14,26
2067146,Волжский,75055,2021-01-10,2021-01-28,offline,4,26
7728365,Северодвинск,64285,2021-09-19,2021-10-30,online,4,29
9871721,Воскресенск,40220,2022-07-16,2022-07-17,online,2,23
687924,Коломна,41415,2021-08-16,2021-09-27,online,2,30
2239595,Киселевск,5427,2021-02-10,2021-03-02,offline,7,23
3896175,Кисловодск,12011,2023-03-10,2023-04-13,online,7,24
3896175,Кисловодск,12011,2023-03-10,2023-03-17,online,7,24
6080668,Выборг,72552,2020-09-18,2020-09-28,offline,3,34
46175,Новошахтинск,78982,2022-10-15,2022-12-03,offline,2,43
7108795,Жигулевск,85516,2021-10-14,2021-12-09,online,9,8
3508936,Кропоткин,85590,2021-11-23,2022-01-22,online,2,4
9622792,Белорецк,37593,2022-05-31,2022-06-28,offline,15,1
9622792,Белорецк,37593,2022-05-31,2022-06-12,offline,15,1
1083562,Нижневартовск,52422,2021-08-04,2021-08-28,offline,13,23
8376874,Ивантеевка,73771,2020-07-11,2020-08-13,offline,7,21
4147721,Буденновск,16081,2022-11-15,2023-01-09,offline,4,42
4147721,Буденновск,16081,2022-11-15,2022-12-13,offline,4,42
3205971,Гусь-Хрустальный,67595,2022-05-02,2022-06-25,offline,14,46
3237649,Юрга,74933,2020-12-24,2021-01-12,offline,3,29
8334540,Ухта,33017,2021-01-15,2021-02-21,online,9,1
8334540,Ухта,33017,2021-01-15,2021-01-21,online,9,1
4812043,Щелково,772,2020-07-08,2020-08-14,offline,9,43
4812043,Щелково,772,2020-07-08,2020-07-30,offline,9,43
3163123,Южно-Сахалинск,21804,2020-11-07,2020-11-09,offline,15,5
4775564,Чита,24594,2022-10-24,2022-11-25,online,10,29
4775564,Чита,24594,2022-10-24,2022-11-07,online,10,29
4775564,Чита,24594,2022-10-24,2022-11-02,online,10,29
5635923,Александров,14230,2020-09-04,2020-09-27,online,2,39
3112132,Солнечногорск,70712,2021-01-21,2021-02-11,offline,10,47
207098,Минеральные Воды,45706,2022-08-24,2022-10-11,online,10,9
2733795,Видное,7949,2022-12-14,2023-01-13,offline,8,25
2863917,Ставрополь,12335,2020-01-27,2020-03-04,offline,9,44
3847672,Миасс,64811,2021-09-09,2021-09-17,offline,8,37
3847672,Миасс,64811,2021-09-09,2021-10-25,offline,8,37
2903945,Мелеуз,55749,2021-12-06,2022-01-13,offline,4,19
4641043,Анжеро-Судженск,45342,2022-06-29,2022-07-18,offline,4,10
4641043,Анжеро-Судженск,45342,2022-06-29,2022-08-07,offline,4,10
9671215,Химки,45883,2020-07-30,2020-08-24,offline,13,12
9671215,Химки,45883,2020-07-30,2020-08-09,offline,13,12
1484345,Щекино,22173,2022-02-07,2022-03-12,offline,13,8
1484345,Щекино,22173,2022-02-07,2022-02-11,offline,13,8
3164033,Михайловка,1868,2022-05-01,2022-06-09,offline,1,4
865084,Челябинск,44588,2021-02-11,2021-03-25,offline,4,30
5126609,Дзержинск,96319,2020-07-25,2020-09-05,online,1,48
5755341,Избербаш,87402,2022-04-25,2022-06-12,online,9,24
5755341,Избербаш,87402,2022-04-25,2022-06-02,online,9,24
972383,Вязьма,31823,2020-03-02,2020-04-04,offline,13,42
9785684,Ижевск,18956,2020-01-05,2020-01-27,online,3,18
7130090,Тверь,40607,2020-12-23,2021-02-15,offline,7,46
7130090,Тверь,40607,2020-12-23,2021-02-09,offline,7,46
8064579,Северск,20371,2022-10-22,2022-12-05,online,10,34
8064579,Северск,20371,2022-10-22,2022-12-03,online,10,34
8064579,Северск,20371,2022-10-22,2022-12-09,online,10,34
1436524,Кострома,2024,2021-08-25,2021-10-24,online,9,23
5907832,Анапа,59841,2023-02-28,2023-04-10,online,6,23
7397121,Мурманск,95455,2023-04-07,2023-04-15,online,10,2
7397121,Мурманск,95455,2023-04-07,2023-05-15,online,10,2
2654849,Уфа,40502,2021-09-03,2021-10-11,online,3,16
4498799,Череповец,30346,2022-12-08,2023-02-04,online,3,19
4498799,Череповец,30346,2022-12-08,2022-12-23,online,3,19
449278,Стерлитамак,97243,2022-12-02,2022-12-25,offline,15,24
6239636,Лобня,54436,2022-07-30,2022-08-10,offline,12,35
5348771,Тамбов,49505,2022-02-05,2022-02-21,online,1,15
8016267,Новокуйбышевск,63359,2020-02-13,2020-04-03,offline,6,3
8016267,Новокуйбышевск,63359,2020-02-13,2020-03-18,offline,6,3
7803392,Березовский (Свердловская область),96999,2020-01-25,2020-02-09,offline,2,33
4713578,Ханты-Мансийск,69786,2022-01-15,2022-02-18,online,7,2
1072587,Бор,6912,2023-03-25,2023-04-29,offline,1,15
1072587,Бор,6912,2023-03-25,2023-05-11,offline,1,15
258432,Архангельск,99043,2020-05-20,2020-06-27,online,9,50
258432,Архангельск,99043,2020-05-20,2020-06-10,online,9,50
258432,Архангельск,99043,2020-05-20,2020-06-02,online,9,50
5755341,Избербаш,66214,2021-01-29,2021-02-12,online,7,18
5755341,Избербаш,66214,2021-01-29,2021-03-24,online,7,18
3237649,Юрга,48973,2022-11-28,2023-01-25,offline,10,47
8552253,Старый Оскол,97187,2020-07-08,2020-07-28,offline,15,8
8552253,Старый Оскол,97187,2020-07-08,2020-08-15,offline,15,8
2250569,Северодвинск,19972,2022-05-05,2022-05-29,offline,6,46
2911210,Заречный,69264,2022-04-01,2022-04-16,online,10,9
9859117,Крымск,96710,2020-12-31,2021-03-01,online,7,39
9859117,Крымск,96710,2020-12-31,2021-02-21,online,7,39
3316103,Самара,70811,2021-11-22,2021-12-29,online,9,20
7803392,Березовский (Свердловская область),41210,2021-08-11,2021-08-15,offline,9,36
7803392,Березовский (Свердловская область),41210,2021-08-11,2021-08-17,offline,9,36
7586335,Красногорск,44381,2022-06-18,2022-08-01,offline,10,47
7586335,Красногорск,44381,2022-06-18,2022-08-08,offline,10,47
8513493,Каменск-Уральский,6169,2021-02-27,2021-04-21,offline,1,49
8513493,Каменск-Уральский,6169,2021-02-27,2021-04-01,offline,1,49
8513493,Каменск-Уральский,6169,2021-02-27,2021-04-18,offline,1,49
7615686,Белебей,60576,2020-02-29,2020-03-25,online,12,28
6075539,Дзержинск,25987,2022-04-17,2022-05-12,offline,8,6
6075539,Дзержинск,25987,2022-04-17,2022-05-09,offline,8,6
2951321,Йошкар-Ола,65219,2021-10-16,2021-10-24,offline,3,4
1125538,Ревда,82183,2022-06-26,2022-06-28,offline,7,36
1125538,Ревда,82183,2022-06-26,2022-08-10,offline,7,36
1125538,Ревда,82183,2022-06-26,2022-07-06,offline,7,36
1125538,Ревда,82183,2022-06-26,2022-07-14,offline,7,36
6350976,Великие Луки,81303,2021-09-18,2021-10-27,offline,9,44
6350976,Великие Луки,81303,2021-09-18,2021-10-19,offline,9,44
106946,Златоуст,22674,2022-02-19,2022-03-16,online,12,29
3973617,Урус-Мартан,81955,2021-11-10,2021-12-14,online,3,20
1559089,Ангарск,64165,2021-12-18,2022-02-13,offline,2,37
3112132,Солнечногорск,22846,2020-10-06,2020-11-18,offline,14,42
3112132,Солнечногорск,22846,2020-10-06,2020-11-12,offline,14,42
3112132,Солнечногорск,22846,2020-10-06,2020-10-14,offline,14,42
1338867,Усолье-Сибирское,40159,2022-04-22,2022-05-23,offline,6,10
9530444,Краснокаменск,65801,2023-04-16,2023-05-04,offline,1,30
9530444,Краснокаменск,65801,2023-04-16,2023-04-25,offline,1,30
8042250,Дубна,45346,2022-06-28,2022-07-30,offline,10,49
7664568,Биробиджан,81695,2023-04-11,2023-05-08,offline,5,1
7664568,Биробиджан,81695,2023-04-11,2023-05-21,offline,5,1
7946810,Тихорецк,70771,2022-08-31,2022-09-22,offline,7,21
4147806,Благовещенск (Амурская область),15192,2022-12-13,2022-12-20,online,4,15
4147806,Благовещенск (Амурская область),15192,2022-12-13,2023-01-17,online,4,15
3318448,Архангельск,88623,2022-12-19,2023-01-19,offline,13,31
3318448,Архангельск,88623,2022-12-19,2023-01-28,offline,13,31
9171069,Домодедово,68587,2023-01-14,2023-01-24,offline,9,2
9171069,Домодедово,68587,2023-01-14,2023-02-02,offline,9,2
9171069,Домодедово,68587,2023-01-14,2023-02-10,offline,9,2
5430901,Дербент,43329,2021-08-01,2021-08-20,online,8,28
4631776,Анжеро-Судженск,89484,2020-12-27,2021-01-06,online,6,2
6276862,Набережные Челны,87879,2023-01-13,2023-02-14,offline,3,22
6276862,Набережные Челны,87879,2023-01-13,2023-02-02,offline,3,22
4498799,Череповец,60160,2020-10-03,2020-11-04,online,5,5
4738182,Тимашевск,44778,2021-03-03,2021-03-22,offline,2,29
4738182,Тимашевск,44778,2021-03-03,2021-03-07,offline,2,29
7637780,Сарапул,62123,2021-02-02,2021-03-16,online,8,41
7637780,Сарапул,62123,2021-02-02,2021-03-06,online,8,41
7637780,Сарапул,62123,2021-02-02,2021-03-23,online,8,41
7637780,Сарапул,62123,2021-02-02,2021-03-12,online,8,41
7964933,Ступино,30231,2022-07-01,2022-07-25,online,14,12
1484345,Щекино,22063,2020-12-25,2021-01-22,offline,15,3
9767097,Якутск,23859,2022-07-11,2022-08-31,online,3,9
6615705,Шали,38423,2020-08-16,2020-08-30,offline,4,38
2794874,Железногорск (Красноярский край),60830,2021-06-05,2021-06-19,offline,7,11
2794874,Железногорск (Красноярский край),60830,2021-06-05,2021-07-09,offline,7,11
2794874,Железногорск (Красноярский край),60830,2021-06-05,2021-07-17,offline,7,11
8190145,Астрахань,84747,2020-12-21,2020-12-24,online,1,18
4812339,Псков,7851,2022-09-16,2022-10-01,online,9,22
271207,Южно-Сахалинск,54466,2022-12-27,2023-02-09,online,5,7
271207,Южно-Сахалинск,54466,2022-12-27,2023-01-10,online,5,7
1559089,Ангарск,26225,2022-12-02,2023-01-25,offline,15,29
1559089,Ангарск,26225,2022-12-02,2023-01-31,offline,15,29
3210571,Ставрополь,4833,2020-12-28,2021-01-25,offline,11,34
3210571,Ставрополь,4833,2020-12-28,2021-01-07,offline,11,34
3210571,Ставрополь,4833,2020-12-28,2020-12-30,offline,11,34
